Soil,Root,Shoot
0.836333333333333,0.869666666666667,0.717333333333333
0.876,0.786,0.419333333333333
0.837666666666667,0.974666666666667,0.652
0.855666666666667,0.952333333333333,0.867333333333333
0.846666666666667,0.405,0.613333333333333
0.854333333333333,0.907,0.753333333333333
0.852666666666667,0.692333333333333,0.779333333333333
0.938333333333333,0.730333333333333,0.892
0.886333333333333,0.821,0.818
0.852666666666667,0.837333333333333,0.862
0.844,0.833666666666667,0.886666666666667
0.874,0.780666666666667,0.759333333333333
0.853666666666667,0.952666666666667,0.762666666666667
0.851,0.553333333333333,0.904
0.824,0.768,0.54
0.853666666666667,0.435333333333333,0.848333333333333
0.886,0.758666666666667,0.952333333333333
0.932333333333333,0.883666666666667,0.942333333333333
0.842333333333333,0.87,0.662
0.855666666666667,0.877,0.687333333333333
0.842666666666667,0.805333333333333,0.806666666666667
0.856333333333333,0.816666666666667,0.592
0.867,0.815333333333333,0.507333333333333
0.867666666666667,0.683666666666667,0.954333333333333
0.886,0.46,0.807333333333333
0.860333333333333,0.487666666666667,0.807333333333333
0.302666666666667,0.901,0.693333333333333
0.422333333333333,0.922666666666667,0.822333333333333
0.291,0.958333333333333,0.684
0.441333333333333,0.588333333333333,0.907333333333333
0.315666666666667,0.909333333333333,0.618
0.359,0.922,0.743333333333333
0.388,0.934666666666667,0.911333333333333
0.290666666666667,0.921,0.701
0.917,0.57,0.911
0.359333333333333,0.900666666666667,0.901666666666667
0.241666666666667,0.936333333333333,0.95
0.264333333333333,0.753333333333333,0.926
0.292333333333333,0.573,0.926
0.451666666666667,0.929666666666667,0.966666666666667
0.347,0.918333333333333,0.904
0.288333333333333,0.860666666666667,0.623
0.410666666666667,0.814333333333333,0.882
0.398,0.796666666666667,0.957
0.252333333333333,0.952666666666667,0.910666666666667
0.240666666666667,0.950666666666667,0.957666666666667
0.373,0.909,0.890666666666667
0.265333333333333,0.912,0.933333333333333
0.261666666666667,0.891666666666667,0.829
0.915666666666667,0.747333333333333,0.775666666666667
0.445333333333333,0.96,0.885666666666667
0.388,0.897666666666667,0.936
0.291,0.918,0.863
0.309666666666667,0.894333333333333,0.823333333333333
0.248,0.970666666666667,0.756
0.309333333333333,0.893666666666667,0.962333333333333
0.284666666666667,0.697,0.953666666666667
0.272666666666667,0.761333333333333,0.809666666666667
0.422666666666667,0.908333333333333,0.967333333333333
0.870333333333333,0.960666666666667,0.899
0.262,0.880666666666667,0.925333333333333
0.284666666666667,0.881666666666667,0.935666666666667
0.232666666666667,0.883,0.836333333333333
0.203666666666667,0.898666666666667,0.901666666666667
0.339666666666667,0.91,0.901333333333333
0.372333333333333,0.818333333333333,0.925666666666667
0.388333333333333,0.865333333333333,0.912
0.365666666666667,0.895333333333333,0.903666666666667
0.456333333333333,0.617,0.725666666666667
0.413666666666667,0.803,0.759666666666667
0.488,0.815666666666667,0.868333333333333
0.112333333333333,0.768333333333333,0.754333333333333
0.403666666666667,0.698666666666667,0.887333333333333
0.456333333333333,0.654666666666667,0.794
0.359666666666667,0.685666666666667,0.690666666666667
0.927666666666667,0.877333333333333,0.686
0.417333333333333,0.526666666666667,0.578666666666667
0.338,0.574,0.833
0.363333333333333,0.661,0.725333333333333
0.369666666666667,0.863,0.799333333333333
0.417333333333333,0.567666666666667,0.800666666666667
0.414,0.506,0.579666666666667
0.386666666666667,0.655,0.872333333333333
0.431,0.763333333333333,0.811333333333333
0.437333333333333,0.573,0.653
0.384333333333333,0.960666666666667,0.825
0.31,0.939,0.881
0.405333333333333,0.447333333333333,0.780666666666667
0.376,0.863666666666667,0.777666666666667
0.319666666666667,0.614666666666667,0.854666666666667
0.911333333333333,0.632666666666667,0.734
0.493333333333333,0.811,0.625666666666667
0.451666666666667,0.721666666666667,0.905333333333333
0.372666666666667,0.670333333333333,0.88
0.376333333333333,0.657,0.857333333333333
0.320666666666667,0.875666666666667,0.776666666666667
0.406,0.617,0.896666666666667
0.335,0.722333333333333,0.839
0.334666666666667,0.534,0.801
0.463666666666667,0.675333333333333,0.943666666666667
0.867333333333333,0.880666666666667,0.825
0.371666666666667,0.742,0.883333333333333
0.375666666666667,0.767666666666667,0.701333333333333
0.263,0.670333333333333,0.785333333333333
0.290666666666667,0.688,0.864333333333333
0.396666666666667,0.688333333333333,0.852333333333333
0.444333333333333,0.506333333333333,0.928333333333333
0.411666666666667,0.483666666666667,0.614333333333333
0.429333333333333,0.615,0.655333333333333
0.510666666666667,0.856,0.954333333333333
0.369333333333333,0.907666666666667,0.885
0.462,0.826333333333333,0.742
0.231,0.706666666666667,0.631
0.486,0.819,0.872666666666667
0.449666666666667,0.788,0.838333333333333
0.931666666666667,0.905666666666667,0.664666666666667
0.228666666666667,0.724666666666667,0.651333333333333
0.435,0.777666666666667,0.884
0.429666666666667,0.796333333333333,0.767
0.382666666666667,0.912,0.809
0.273666666666667,0.618333333333333,0.785666666666667
0.241333333333333,0.654666666666667,0.656
0.475333333333333,0.833,0.629333333333333
0.502,0.869666666666667,0.970333333333333
0.274333333333333,0.746666666666667,0.705333333333333
0.444666666666667,0.965333333333333,0.848666666666667
0.407333333333333,0.938,0.866333333333333
0.240666666666667,0.692,0.866666666666667
0.422333333333333,0.889333333333333,0.801666666666667
0.358333333333333,0.744666666666667,0.772666666666667
0.915333333333333,0.726666666666667,0.81
0.242,0.861,0.650666666666667
0.462,0.888666666666667,0.949666666666667
0.456666666666667,0.832666666666667,0.927333333333333
0.387,0.848666666666667,0.9
0.407333333333333,0.905666666666667,0.921
0.437,0.806666666666667,0.850666666666667
0.409,0.834333333333333,0.82
0.368,0.803,0.567
0.288666666666667,0.574666666666667,0.927666666666667
0.895666666666667,0.889,0.916666666666667
0.423666666666667,0.781,0.895666666666667
0.449,0.844666666666667,0.698
0.401,0.844,0.555
0.388333333333333,0.855333333333333,0.955666666666667
0.296666666666667,0.855666666666667,0.885666666666667
0.203,0.742,0.890333333333333
0.285666666666667,0.742333333333333,0.613
0.260666666666667,0.798666666666667,0.654
0.529,0.886333333333333,0.93
0.407,0.884,0.823333333333333
0.448,0.884666666666667,0.847333333333333
0.335,0.871,0.901333333333333
0.187333333333333,0.465666666666667,0.713
0.923,0.961333333333333,0.957
0.461333333333333,0.687666666666667,0.927666666666667
0.264,0.885,0.956
0.242666666666667,0.871333333333333,0.934666666666667
0.338666666666667,0.909333333333333,0.987
0.510666666666667,0.862666666666667,0.975666666666667
0.454666666666667,0.833666666666667,0.937333333333333
0.228,0.866666666666667,0.857
0.387,0.944666666666667,0.897666666666667
0.497666666666667,0.854,0.967
0.211333333333333,0.974666666666667,0.958
0.268666666666667,0.965333333333333,0.979333333333333
0.472333333333333,0.868333333333333,0.898
0.282666666666667,0.942,0.927333333333333
0.346666666666667,0.951,0.950333333333333
0.912,0.474,0.792333333333333
0.525333333333333,0.978666666666667,0.928333333333333
0.418,0.865333333333333,0.993666666666667
0.224,0.889333333333333,0.853
0.387666666666667,0.864,0.871
0.275,0.257666666666667,0.753
0.337333333333333,0.889,0.968333333333333
0.264666666666667,0.931666666666667,0.969666666666667
0.345,0.875333333333333,0.947333333333333
0.522333333333333,0.902,0.99
0.843666666666667,0.972666666666667,0.912
0.198333333333333,0.471666666666667,0.971666666666667
0.277,0.949,0.968666666666667
0.328333333333333,0.851666666666667,0.969333333333333
0.331333333333333,0.870333333333333,0.828333333333333
0.447333333333333,0.858333333333333,0.95
0.491333333333333,0.787333333333333,0.953333333333333
0.45,0.88,0.936
0.463666666666667,0.913,0.959
0.503666666666667,0.852,0.877333333333333
0.387,0.805,0.911
0.560333333333333,0.822666666666667,0.900333333333333
0.497,0.947333333333333,0.832666666666667
0.934333333333333,0.948666666666667,0.848666666666667
0.365333333333333,0.822,0.841666666666667
0.468666666666667,0.855666666666667,0.864
0.471,0.705,0.858666666666667
0.354666666666667,0.576,0.933
0.431666666666667,0.919,0.962333333333333
0.29,0.932,0.875333333333333
0.527333333333333,0.766666666666667,0.887333333333333
0.580666666666667,0.83,0.825666666666667
0.349666666666667,0.694333333333333,0.844
0.482333333333333,0.978,0.776666666666667
0.462666666666667,0.960333333333333,0.914
0.323333333333333,0.831333333333333,0.747666666666667
0.41,0.952666666666667,0.873666666666667
0.398,0.942333333333333,0.905
0.917,0.821,0.840333333333333
0.350333333333333,0.977,0.921
0.407666666666667,0.780666666666667,0.945666666666667
0.523333333333333,0.85,0.829666666666667
0.356666666666667,0.795666666666667,0.762666666666667
0.471666666666667,0.978,0.781333333333333
0.379333333333333,0.865,0.848666666666667
0.500666666666667,0.752333333333333,0.811
0.335666666666667,0.713666666666667,0.893666666666667
0.322,0.855666666666667,0.942666666666667
0.904,0.98,0.897
0.485666666666667,0.905,0.736
0.484,0.934666666666667,0.911333333333333
0.462333333333333,0.766,0.89
0.453,0.781666666666667,0.806333333333333
0.388333333333333,0.780333333333333,0.789333333333333
0.355333333333333,0.707666666666667,0.940333333333333
0.43,0.774666666666667,0.878
0.298666666666667,0.864666666666667,0.929333333333333
0.414333333333333,0.829,0.597666666666667
0.475666666666667,0.693333333333333,0.891
0.365666666666667,0.869333333333333,0.744666666666667
0.923,0.904333333333333,0.673333333333333
0.428,0.780666666666667,0.917
0.357666666666667,0.803,0.963
0.369,0.765,0.944
0.401,0.867,0.938
0.414,0.859,0.957666666666667
0.426666666666667,0.841,0.940666666666667
0.397333333333333,0.777,0.483666666666667
0.447666666666667,0.871,0.892333333333333
0.441666666666667,0.784333333333333,0.95
0.391333333333333,0.968333333333333,0.912333333333333
0.323,0.939333333333333,0.668666666666667
0.423,0.721,0.791666666666667
0.393333333333333,0.884666666666667,0.948666666666667
0.341333333333333,0.871666666666667,0.876
0.908666666666667,0.808333333333333,0.834666666666667
0.495333333333333,0.933333333333333,0.910666666666667
0.471333333333333,0.821666666666667,0.983
0.38,0.810666666666667,0.905
0.392666666666667,0.783333333333333,0.949333333333333
0.347333333333333,0.954333333333333,0.853333333333333
0.42,0.795333333333333,0.774333333333333
0.357,0.847333333333333,0.903333333333333
0.364333333333333,0.778333333333333,0.722
0.474333333333333,0.851666666666667,0.850666666666667
0.877333333333333,0.914,0.956333333333333
0.384666666666667,0.828,0.874
0.393666666666667,0.856,0.958666666666667
0.274666666666667,0.736,0.732
0.316666666666667,0.777333333333333,0.854333333333333
0.407666666666667,0.781,0.940333333333333
0.443,0.772666666666667,0.888666666666667
0.407666666666667,0.755333333333333,0.926
0.434333333333333,0.571,0.916
0.408,0.621666666666667,0.804333333333333
0.370666666666667,0.836333333333333,0.836666666666667
0.928666666666667,0.952333333333333,0.777666666666667
0.172666666666667,0.807666666666667,0.910333333333333
0.38,0.824,0.959
0.373666666666667,0.744666666666667,0.907
0.366,0.840666666666667,0.931666666666667
0.269666666666667,0.849,0.817
0.239666666666667,0.830666666666667,0.931
0.398333333333333,0.606,0.421666666666667
0.447333333333333,0.858333333333333,0.983666666666667
0.292,0.688666666666667,0.936
0.371333333333333,0.973333333333333,0.933333333333333
0.358333333333333,0.942333333333333,0.770333333333333
0.23,0.697,0.772333333333333
0.391666666666667,0.895,0.939
0.341666666666667,0.780666666666667,0.860666666666667
0.915333333333333,0.848,0.827333333333333
0.276,0.938333333333333,0.91
0.426333333333333,0.629666666666667,0.978
0.399333333333333,0.696,0.585666666666667
0.374666666666667,0.565666666666667,0.727666666666667
0.342,0.970333333333333,0.603
0.411666666666667,0.777,0.809333333333333
0.364333333333333,0.787333333333333,0.853333333333333
0.347333333333333,0.793,0.726666666666667
0.340333333333333,0.567333333333333,0.949
0.875,0.936,0.789333333333333
0.362333333333333,0.864,0.917
0.401333333333333,0.85,0.955333333333333
0.335,0.59,0.682
0.329333333333333,0.601666666666667,0.883666666666667
0.206,0.599,0.801333333333333
0.224333333333333,0.628333333333333,0.775666666666667
0.218,0.787333333333333,0.910333333333333
0.260666666666667,0.884,0.914
0.266,0.787666666666667,0.849666666666667
0.907333333333333,0.918333333333333,0.820666666666667
0.45,0.802333333333333,0.856333333333333
0.334666666666667,0.802,0.924
0.329666666666667,0.577666666666667,0.897333333333333
0.370666666666667,0.838666666666667,0.680333333333333
0.491,0.844,0.820333333333333
0.470333333333333,0.804,0.867666666666667
0.263,0.643666666666667,0.952666666666667
0.316333333333333,0.667666666666667,0.628
0.515666666666667,0.639666666666667,0.877
0.312,0.970666666666667,0.872666666666667
0.345333333333333,0.952333333333333,0.639
0.446333333333333,0.668,0.797333333333333
0.374666666666667,0.846,0.77
0.397,0.795333333333333,0.878
0.905333333333333,0.808,0.722666666666667
0.544333333333333,0.947333333333333,0.870666666666667
0.450666666666667,0.667,0.769
0.330333333333333,0.743,0.862333333333333
0.431,0.568,0.831
0.33,0.966,0.801
0.417333333333333,0.717333333333333,0.909333333333333
0.294,0.812333333333333,0.812
0.392,0.756666666666667,0.703333333333333
0.557333333333333,0.749666666666667,0.950333333333333
0.814666666666667,0.927333333333333,0.778666666666667
0.332,0.807666666666667,0.907666666666667
0.357666666666667,0.756333333333333,0.686333333333333
0.357333333333333,0.583333333333333,0.86
0.374333333333333,0.618666666666667,0.946333333333333
0.442666666666667,0.644333333333333,0.805333333333333
0.467333333333333,0.626333333333333,0.819666666666667
0.447,0.742,0.852666666666667
0.512333333333333,0.838333333333333,0.884666666666667
0.925333333333333,0.896333333333333,0.839666666666667
0.402,0.676333333333333,0.849
0.231333333333333,0.893333333333333,0.955666666666667
0.212,0.737666666666667,0.791666666666667
0.291333333333333,0.848,0.882
0.442333333333333,0.775333333333333,0.949
0.398333333333333,0.723666666666667,0.855333333333333
0.210333333333333,0.829333333333333,0.814666666666667
0.329333333333333,0.693333333333333,0.846666666666667
0.436,0.819,0.920666666666667
0.202,0.96,0.755666666666667
0.243333333333333,0.951333333333333,0.885666666666667
0.393,0.832333333333333,0.685333333333333
0.273666666666667,0.812666666666667,0.869333333333333
0.292333333333333,0.662666666666667,0.764
0.903,0.413,0.626333333333333
0.467,0.938333333333333,0.868
0.386333333333333,0.965666666666667,0.845666666666667
0.233333333333333,0.782666666666667,0.827333333333333
0.351666666666667,0.841666666666667,0.851333333333333
0.236,0.458333333333333,0.760666666666667
0.334333333333333,0.715333333333333,0.841666666666667
0.236,0.791,0.845
0.305333333333333,0.724333333333333,0.839333333333333
0.474,0.944666666666667,0.931666666666667
0.813666666666667,0.896666666666667,0.879333333333333
0.203666666666667,0.346333333333333,0.844666666666667
0.265,0.621,0.809666666666667
0.297666666666667,0.89,0.777666666666667
0.292,0.922666666666667,0.735333333333333
0.390666666666667,0.928,0.886333333333333
0.419333333333333,0.802,0.933666666666667
0.391333333333333,0.827,0.862
0.423,0.896666666666667,0.868666666666667
0.924,0.86,0.625
0.918666666666667,0.897666666666667,0.900333333333333
0.917,0.834,0.727666666666667
0.929,0.896666666666667,0.822666666666667
0.934,0.886,0.807
0.927666666666667,0.829,0.617
0.927,0.913666666666667,0.640666666666667
0.920333333333333,0.88,0.946
0.936,0.902333333333333,0.693
0.921,0.967,0.783333333333333
0.923333333333333,0.912333333333333,0.539666666666667
0.929333333333333,0.878,0.800333333333333
0.912333333333333,0.904666666666667,0.781666666666667
0.926666666666667,0.852,0.805
0.787,0.747,0.818333333333333
0.934666666666667,0.883,0.662
0.934666666666667,0.936,0.837333333333333
0.927333333333333,0.942,0.927
0.933,0.938,0.901666666666667
0.926333333333333,0.965333333333333,0.920666666666667
0.927333333333333,0.837333333333333,0.721
0.920666666666667,0.811,0.816
0.931,0.836666666666667,0.777666666666667
0.936666666666667,0.934666666666667,0.915
0.784,0.915333333333333,0.913333333333333
0.929,0.863333333333333,0.851
0.929,0.872,0.628333333333333
0.913666666666667,0.905666666666667,0.809
0.92,0.944333333333333,0.869666666666667
0.938666666666667,0.945333333333333,0.884666666666667
0.935,0.862,0.931333333333333
0.928333333333333,0.865,0.63
0.93,0.860666666666667,0.659
0.386,0.531666666666667,0.823666666666667
0.394,0.737333333333333,0.665
0.373333333333333,0.859666666666667,0.827
0.293,0.663666666666667,0.782666666666667
0.223,0.431,0.211
0.431666666666667,0.79,0.894666666666667
0.486333333333333,0.885666666666667,0.894666666666667
0.271666666666667,0.711666666666667,0.556333333333333
0.394,0.963333333333333,0.757
0.372,0.945333333333333,0.862333333333333
0.253333333333333,0.446666666666667,0.755
0.402333333333333,0.913,0.746666666666667
0.342,0.694,0.838
0.908333333333333,0.527333333333333,0.836666666666667
0.273333333333333,0.84,0.331333333333333
0.454,0.802,0.939
0.423333333333333,0.730333333333333,0.870666666666667
0.370666666666667,0.797,0.862666666666667
0.363333333333333,0.763,0.853666666666667
0.420666666666667,0.503333333333333,0.881
0.403333333333333,0.755333333333333,0.792
0.352333333333333,0.489333333333333,0.792333333333333
0.304,0.793333333333333,0.932333333333333
0.881333333333333,0.896333333333333,0.888
0.403666666666667,0.659666666666667,0.818666666666667
0.407333333333333,0.839333333333333,0.666666666666667
0.36,0.755666666666667,0.862333333333333
0.350333333333333,0.793,0.857666666666667
0.215333333333333,0.791,0.820666666666667
0.25,0.589333333333333,0.915666666666667
0.210666666666667,0.428666666666667,0.440333333333333
0.246333333333333,0.485666666666667,0.385
0.209333333333333,0.768,0.856333333333333
0.262666666666667,0.918,0.931666666666667
0.498666666666667,0.699666666666667,0.888333333333333
0.385333333333333,0.568666666666667,0.846
0.275666666666667,0.825666666666667,0.973666666666667
0.368,0.910333333333333,0.722333333333333
0.427,0.742333333333333,0.455333333333333
0.216666666666667,0.975666666666667,0.869666666666667
0.192666666666667,0.946,0.921333333333333
0.388666666666667,0.461,0.727666666666667
0.228333333333333,0.928333333333333,0.880666666666667
0.255333333333333,0.735,0.915
0.908666666666667,0.753666666666667,0.938666666666667
0.455333333333333,0.84,0.898333333333333
0.353,0.830666666666667,0.984
0.241666666666667,0.846,0.874333333333333
0.29,0.802,0.777333333333333
0.220666666666667,0.97,0.752
0.300666666666667,0.607333333333333,0.923
0.26,0.787333333333333,0.577666666666667
0.264333333333333,0.577666666666667,0.917
0.451333333333333,0.771666666666667,0.957
0.832666666666667,0.92,0.930333333333333
0.231666666666667,0.885666666666667,0.726333333333333
0.236,0.896,0.905333333333333
0.315,0.795666666666667,0.897666666666667
0.274,0.807,0.72
0.371666666666667,0.800666666666667,0.535333333333333
0.402666666666667,0.692666666666667,0.941333333333333
0.416,0.482,0.899666666666667
0.386333333333333,0.549666666666667,0.902
0.266333333333333,0.604,0.811
0.464666666666667,0.797666666666667,0.825
0.398666666666667,0.781666666666667,0.674333333333333
0.249666666666667,0.672333333333333,0.911
0.384333333333333,0.528,0.927333333333333
0.429333333333333,0.598,0.726666666666667
0.225333333333333,0.966333333333333,0.725333333333333
0.196333333333333,0.931,0.880333333333333
0.408666666666667,0.728333333333333,0.723666666666667
0.229333333333333,0.806666666666667,0.746666666666667
0.273666666666667,0.671,0.791666666666667
0.896,0.668,0.87
0.463666666666667,0.904333333333333,0.738
0.345333333333333,0.790666666666667,0.889333333333333
0.199333333333333,0.735,0.853666666666667
0.332666666666667,0.660666666666667,0.868
0.206333333333333,0.954666666666667,0.863333333333333
0.317333333333333,0.540666666666667,0.867333333333333
0.225666666666667,0.605,0.781666666666667
0.309333333333333,0.520666666666667,0.810666666666667
0.461666666666667,0.838666666666667,0.912666666666667
0.840666666666667,0.919,0.904666666666667
0.186333333333333,0.699666666666667,0.828666666666667
0.241666666666667,0.679,0.697
0.314666666666667,0.720666666666667,0.787333333333333
0.267666666666667,0.768,0.772666666666667
0.365333333333333,0.761,0.862
0.406333333333333,0.654333333333333,0.940666666666667
0.415333333333333,0.642333333333333,0.720333333333333
0.402666666666667,0.783333333333333,0.727
0.463666666666667,0.876,0.899666666666667
0.301666666666667,0.91,0.811666666666667
0.329666666666667,0.817,0.922333333333333
0.404666666666667,0.729333333333333,0.811333333333333
0.397333333333333,0.776333333333333,0.856333333333333
0.29,0.966,0.837
0.236,0.947,0.783333333333333
0.334,0.877666666666667,0.862
0.24,0.841333333333333,0.566666666666667
0.218333333333333,0.826666666666667,0.797333333333333
0.906333333333333,0.76,0.845333333333333
0.389,0.962,0.793333333333333
0.273333333333333,0.883666666666667,0.863
0.295,0.849,0.974333333333333
0.202,0.830333333333333,0.962333333333333
0.258,0.95,0.973333333333333
0.229333333333333,0.742333333333333,0.907
0.274666666666667,0.629666666666667,0.877333333333333
0.178333333333333,0.695666666666667,0.621666666666667
0.339,0.914666666666667,0.949666666666667
0.865333333333333,0.953,0.876666666666667
0.286666666666667,0.759333333333333,0.694333333333333
0.271,0.809666666666667,0.707
0.328,0.838666666666667,0.770333333333333
0.299666666666667,0.881666666666667,0.900666666666667
0.374,0.887333333333333,0.922666666666667
0.346,0.792333333333333,0.935
0.413666666666667,0.809333333333333,0.813333333333333
0.31,0.855666666666667,0.783333333333333
0.327666666666667,0.661333333333333,0.785
0.462333333333333,0.868,0.957333333333333
0.504,0.858333333333333,0.972666666666667
0.288666666666667,0.797,0.803333333333333
0.491333333333333,0.962,0.900666666666667
0.429666666666667,0.953333333333333,0.912666666666667
0.309,0.646333333333333,0.833
0.501666666666667,0.893666666666667,0.847666666666667
0.435,0.744,0.918333333333333
0.928,0.665333333333333,0.884
0.309,0.845,0.799666666666667
0.547,0.903333333333333,0.978
0.458333333333333,0.869666666666667,0.846333333333333
0.478,0.827,0.716
0.441,0.888666666666667,0.701333333333333
0.516,0.763666666666667,0.911333333333333
0.417666666666667,0.766666666666667,0.824666666666667
0.457666666666667,0.747666666666667,0.863333333333333
0.312666666666667,0.731333333333333,0.944666666666667
0.916666666666667,0.895333333333333,0.857666666666667
0.459666666666667,0.787666666666667,0.943
0.491666666666667,0.864666666666667,0.810333333333333
0.357,0.851,0.924666666666667
0.414,0.871,0.968666666666667
0.319666666666667,0.861,0.689666666666667
0.294666666666667,0.676333333333333,0.256
0.287333333333333,0.635666666666667,0.805
0.322666666666667,0.624666666666667,0.807666666666667
0.425333333333333,0.83,0.908666666666667
0.496666666666667,0.838333333333333,0.915666666666667
0.258666666666667,0.714,0.576666666666667
0.383333333333333,0.956666666666667,0.771
0.383666666666667,0.858333333333333,0.869
0.193666666666667,0.461,0.789
0.339666666666667,0.862,0.743333333333333
0.301666666666667,0.614333333333333,0.821333333333333
0.920333333333333,0.646333333333333,0.843666666666667
0.264,0.76,0.374333333333333
0.396666666666667,0.857666666666667,0.934
0.436333333333333,0.837,0.899666666666667
0.303333333333333,0.800333333333333,0.877
0.374,0.859333333333333,0.883333333333333
0.348666666666667,0.526666666666667,0.898
0.407,0.725333333333333,0.806
0.287333333333333,0.507666666666667,0.793666666666667
0.250666666666667,0.816333333333333,0.933333333333333
0.891666666666667,0.881666666666667,0.907333333333333
0.405,0.716333333333333,0.836666666666667
0.405666666666667,0.79,0.650666666666667
0.36,0.807666666666667,0.855
0.349,0.828666666666667,0.881666666666667
0.270333333333333,0.824333333333333,0.830333333333333
0.245,0.676333333333333,0.925333333333333
0.300333333333333,0.499333333333333,0.441666666666667
0.199666666666667,0.55,0.411
0.327333333333333,0.778333333333333,0.964333333333333
0.458333333333333,0.514,0.951333333333333
0.217666666666667,0.948666666666667,0.902333333333333
0.255333333333333,0.926,0.661666666666667
0.403333333333333,0.720666666666667,0.849666666666667
0.281333333333333,0.869,0.945
0.332666666666667,0.839666666666667,0.835
0.903333333333333,0.809,0.857666666666667
0.507333333333333,0.963666666666667,0.891333333333333
0.407,0.499,0.971666666666667
0.243,0.652666666666667,0.862
0.393333333333333,0.468,0.868
0.269666666666667,0.965666666666667,0.844666666666667
0.323333333333333,0.738333333333333,0.809
0.243,0.790666666666667,0.907
0.355,0.709666666666667,0.707666666666667
0.509333333333333,0.724,0.986
0.828333333333333,0.968,0.886333333333333
0.219,0.820666666666667,0.945
0.298333333333333,0.822333333333333,0.938
0.288,0.448666666666667,0.653333333333333
0.306666666666667,0.483,0.898666666666667
0.405333333333333,0.447,0.932666666666667
0.435666666666667,0.529666666666667,0.937333333333333
0.413666666666667,0.686333333333333,0.886333333333333
0.453333333333333,0.838333333333333,0.888666666666667
0.534333333333333,0.708666666666667,0.702
0.370333333333333,0.967333333333333,0.893333333333333
0.366333333333333,0.931,0.978666666666667
0.425666666666667,0.860666666666667,0.757333333333333
0.395333333333333,0.805666666666667,0.923333333333333
0.416,0.665666666666667,0.958333333333333
0.888333333333333,0.783333333333333,0.873666666666667
0.545666666666667,0.958,0.942333333333333
0.427333333333333,0.896666666666667,0.940333333333333
0.381666666666667,0.796666666666667,0.907666666666667
0.449333333333333,0.875666666666667,0.793
0.372666666666667,0.957,0.699
0.443666666666667,0.711,0.966666666666667
0.322,0.686,0.708666666666667
0.386333333333333,0.626,0.812333333333333
0.566666666666667,0.934,0.988
0.819,0.943,0.891
0.373,0.787,0.733
0.381666666666667,0.674666666666667,0.894333333333333
0.347,0.865333333333333,0.94
0.38,0.872333333333333,0.736333333333333
0.495333333333333,0.897,0.698333333333333
0.476666666666667,0.775,0.967666666666667
0.498666666666667,0.761666666666667,0.948333333333333
0.524,0.871666666666667,0.957666666666667
0.430666666666667,0.968666666666667,0.807666666666667
0.408333333333333,0.954666666666667,0.897
0.280666666666667,0.643333333333333,0.683
0.415666666666667,0.895,0.785666666666667
0.359666666666667,0.840333333333333,0.863666666666667
0.937,0.715666666666667,0.905666666666667
0.263666666666667,0.931333333333333,0.616333333333333
0.467333333333333,0.602666666666667,0.966333333333333
