DADA2_Header,Plate,Well,Row,Column,Sample,Soil,Genotype,Plot,Fraction,Phosphate,Pot,Depth,LDepth,CAP1,CAP2,CAP3,MDS1,MDS2,MDS3
Plate3C3,Plate3,C3,C,3,S26,medium-2,phr1/phl1,Plot5,Soil,medium,Pot26,161247,11.9906926298338,-0.291109878947525,0.140984582548201,1.0469746125095,0.0653391519647306,-0.194629854652421,0.0687630096945819
Plate1G9,Plate1,G9,G,9,S27,medium-3,phr1/phl1,Plot8,Soil,medium,Pot27,65708,11.0929759626611,-0.765776699588789,0.746702271929662,1.24758942044127,0.385194715512238,-0.178685804177948,0.165314335207021
Plate2C3,Plate2,C3,C,3,S28,medium-4,phr1/phl1,Plot11,Soil,medium,Pot28,246168,12.4137695086554,-0.39194547272558,0.571021567156105,1.23958170033038,0.0981045413038181,0.400962630989424,0.288854876027295
Plate1A10,Plate1,A10,A,10,S29,medium-5,phr1/phl1,Plot14,Soil,medium,Pot29,33777,10.4275353764712,0.270439101361431,-0.0856595706589013,0.748810287280188,-0.116887211114129,-0.121087433243903,-0.303196619930526
Plate1D10,Plate1,D10,D,10,S30,medium-6,phr1/phl1,Plot17,Soil,medium,Pot30,43840,10.6883019216219,-0.0596669561782889,0.323098105490763,0.429069939644848,0.0686146635657056,-0.552677024336857,-0.216248300729596
Plate1F4,Plate1,F4,F,4,S31,medium-1,phf1,Plot2,Soil,medium,Pot31,31849,10.3687612633332,-0.0417847260716775,-0.45329959803493,-0.02072741676172,-0.0862431573650815,0.121940853780009,0.108094943445722
Plate2E5,Plate2,E5,E,5,S33,medium-3,phf1,Plot8,Soil,medium,Pot33,150132,11.9192701861054,0.339358878584378,-0.586865560214152,-0.809954092412713,-0.27483781639559,-0.416958684344481,0.260373453463764
Plate2F3,Plate2,F3,F,3,S36,medium-6,phf1,Plot17,Soil,medium,Pot36,149465,11.9148175306916,-0.13149501702666,-0.352835723363042,0.168024082759806,-0.0517085647087384,0.219293093324898,0.421364085442533
Plate1F6,Plate1,F6,F,6,S37,high-1,Col-0,Plot3,Soil,high,Pot37,39270,10.5782161475721,0.233437298969773,-0.0581118409954017,-1.23868400844974,-0.0665728258290012,-0.239614624818591,-0.0775246879749136
Plate1F7,Plate1,F7,F,7,S39,high-3,Col-0,Plot9,Soil,high,Pot39,71168,11.1727985581702,0.16931908448781,0.401166290444446,-1.09561955883545,0.0298697192649865,-0.011528760726214,0.109990030382025
Plate3E5,Plate3,E5,E,5,S40,high-4,Col-0,Plot12,Soil,high,Pot40,87545,11.3799082258604,-2.04828416666757,0.233495919564017,-1.24052360263511,1.88885056865433,-0.327867098892285,-1.26901009894665
Plate1H5,Plate1,H5,H,5,S41,high-5,Col-0,Plot15,Soil,high,Pot41,26941,10.2014045688003,0.0639912908421281,0.250234407292431,-1.09441649212672,0.0364701532315978,0.269514562895947,-0.0657224710486599
Plate2H2,Plate2,H2,H,2,S42,high-6,Col-0,Plot18,Soil,high,Pot42,151723,11.9298117688739,0.828653636641252,1.34851333739365,-0.809441266466011,-0.50797749614754,0.447732480015582,1.01330863413388
Plate1A5,Plate1,A5,A,5,S43,high-1,phr1/phl1,Plot3,Soil,high,Pot43,12039,9.39590665893503,0.0132851893640075,0.472907451748812,0.947638975705079,0.143635821367359,0.147812515918944,-0.215055571660294
Plate2H8,Plate2,H8,H,8,S44,high-2,phr1/phl1,Plot6,Soil,high,Pot44,85341,11.3544102745079,0.0906637117055437,0.362137604622971,-0.0525402465816585,0.030805780379513,-0.285305402903163,-0.361092922834295
Plate1C7,Plate1,C7,C,7,S45,high-3,phr1/phl1,Plot9,Soil,high,Pot45,77841,11.2624235636427,0.00275518633514912,0.0659446379398848,0.856728616136467,0.0446987006712712,-0.0489235681356525,-0.35904214642784
Plate3A4,Plate3,A4,A,4,S46,high-4,phr1/phl1,Plot12,Soil,high,Pot46,173797,12.0656432304447,1.0963383750967,0.15733458451265,0.0125452159451497,-0.948224898688235,-1.0204547704955,0.357512290346739
Plate1B10,Plate1,B10,B,10,S47,high-5,phr1/phl1,Plot15,Soil,high,Pot47,29642,10.2969475535169,0.0190333472715423,0.455912922997753,1.21346347105688,0.0842707977804219,-0.223320889395348,-0.309112333135064
Plate1E1,Plate1,E1,E,1,S48,high-6,phr1/phl1,Plot18,Soil,high,Pot48,24329,10.0994243334121,1.02531140242596,0.990140455574624,0.703581588184905,-0.586386869120845,0.290340427084516,0.383238761452706
Plate2E1,Plate2,E1,E,1,S48,high-6,phr1/phl1,Plot18,Soil,high,Pot48,128231,11.7615886039098,0.970853633964831,0.692569946619919,0.332351189620221,-0.621916998829151,1.09779010362003,0.0614130242206486
Plate2F5,Plate2,F5,F,5,S49,high-1,phf1,Plot3,Soil,high,Pot49,175134,12.0733066741817,-0.246722488333781,-0.41479561075341,0.291045032744662,-0.0770629955383575,0.0918021088996471,0.292580259635209
Plate2A11,Plate2,A11,A,11,S50,high-2,phf1,Plot6,Soil,high,Pot50,236648,12.3743290839993,-0.0906637117055441,-0.362137604622971,0.0525402465816587,-0.030805780379513,0.285305402903163,0.361092922834295
Plate2A12,Plate2,A12,A,12,S51,high-3,phf1,Plot9,Soil,high,Pot51,212777,12.2679999479015,-0.172074270822959,-0.467110928384331,0.238890942698981,-0.0745684199362577,0.0604523288618662,0.249052116045816
Plate2D3,Plate2,D3,D,3,S52,high-4,phf1,Plot12,Soil,high,Pot52,79228,11.2800850506772,0.951945791570872,-0.390830504076668,1.22797838668996,-0.940625669966096,1.34832186938779,0.91149780859991
Plate2C10,Plate2,C10,C,10,S53,high-5,phf1,Plot15,Soil,high,Pot53,451794,13.0209816027154,-0.0830246381136713,-0.706147330290184,-0.119046978930153,-0.120740951012019,-0.0461936735005984,0.374834804183724
Plate3D3,Plate3,D3,D,3,S54,high-6,phf1,Plot18,Soil,high,Pot54,239717,12.3872143398934,-2.82481867303204,-3.03122373958819,-0.226491511339116,1.71628136409754,-1.83586301072013,-1.45796041980723
Plate1D9,Plate1,D9,D,9,S55,low+Pi-1,Col-0,Plot1,Soil,low+Pi,Pot55,45772,10.7314278294376,0.934133422629515,0.168130567499499,-0.842845455102771,0.0622562104649538,-0.150965905738237,-0.364478099347512
Plate1F2,Plate1,F2,F,2,S56,low+Pi-2,Col-0,Plot4,Soil,low+Pi,Pot56,39096,10.57377543895,1.10624894955548,-0.192138171114943,-1.35009870754644,-0.265077772546829,-0.17833933942668,-0.162536159695007
Plate1C6,Plate1,C6,C,6,S57,low+Pi-3,Col-0,Plot7,Soil,low+Pi,Pot57,174593,12.0702128299459,2.40729904813434,-0.729137881968374,-1.24874949508499,-0.705947928143555,-1.05404605076687,-0.838664753448923
Plate2D11,Plate2,D11,D,11,S58,low+Pi-4,Col-0,Plot10,Soil,low+Pi,Pot58,205722,12.2342810217938,1.00702619393193,0.554889538868105,-0.331369705231576,-0.118359048868075,0.122864916134329,0.995082189004913
Plate1A6,Plate1,A6,A,6,S59,low+Pi-5,Col-0,Plot13,Soil,low+Pi,Pot59,18175,9.80780230240172,0.679739233152722,-0.140902578064667,-0.0907021548837697,0.268526661025951,0.492103663923947,-0.366092214807793
Plate1C1,Plate1,C1,C,1,S62,low+Pi-2,phr1/phl1,Plot4,Soil,low+Pi,Pot62,64920,11.0809110216285,0.353772035977723,0.0587856419978518,0.219230647450362,-0.133698356128813,-1.00062803324333,-0.214535007905753
Plate1B7,Plate1,B7,B,7,S62,low+Pi-2,phr1/phl1,Plot4,Soil,low+Pi,Pot62,43145,10.6723218149424,-0.756277814651798,1.53975003274541,2.71680743404222,2.30433788809407,1.7972279211563,0.553361627658716
Plate2H7,Plate2,H7,H,7,S64,low+Pi-4,phr1/phl1,Plot10,Soil,low+Pi,Pot64,110087,11.6090262412617,1.62678241766349,0.622418645125872,0.0558878176831554,-0.296395519362339,-0.233654687883358,0.405107665052404
Plate2G6,Plate2,G6,G,6,S65,low+Pi-5,phr1/phl1,Plot13,Soil,low+Pi,Pot65,56326,10.9389115192485,0.738206253999369,0.0879991398695568,0.619659504043948,0.161815716241255,-0.114314763605381,-0.182672668432645
Plate1A3,Plate1,A3,A,3,S66,low+Pi-6,phr1/phl1,Plot16,Soil,low+Pi,Pot66,16253,9.69603278610318,1.46649052690405,0.31275584021833,0.518182259443148,-0.213895305603127,0.847820699090363,-0.632827324489396
Plate1E11,Plate1,E11,E,11,S67,low+Pi-1,phf1,Plot1,Soil,low+Pi,Pot67,37591,10.5345199390243,0.366604813182505,-0.608255807175041,-0.0114948240481483,0.295985425659079,-0.31690148172472,0.711822165325826
Plate2E3,Plate2,E3,E,3,S68,low+Pi-2,phf1,Plot4,Soil,low+Pi,Pot68,122714,11.7176117236197,0.460690106220035,-1.16595256588267,0.170111182860065,-0.0613028181795477,0.290034903032207,0.594666796012351
Plate2E4,Plate2,E4,E,4,S69,low+Pi-3,phf1,Plot7,Soil,low+Pi,Pot69,111479,11.6215915113368,1.99452423495513,-1.35263381369619,-0.715418341563537,-0.874489122221097,-1.11791047824074,-0.707586181278342
Plate3B5,Plate3,B5,B,5,S70,low+Pi-4,phf1,Plot10,Soil,low+Pi,Pot70,153806,11.9434473469963,1.11853855637643,-1.49756466845543,0.888464864790181,-0.351690730473037,-0.268817415007763,0.0745028759601198
Plate2B12,Plate2,B12,B,12,S71,low+Pi-5,phf1,Plot13,Soil,low+Pi,Pot71,343868,12.7480131417856,0.345913231183439,-0.812719634098345,0.433223571555007,0.223283326412682,0.0740185033043424,0.332472889581321
Plate2G4,Plate2,G4,G,4,S72,low+Pi-6,phf1,Plot16,Soil,low+Pi,Pot72,125538,11.7403637805673,1.41029354469237,-1.18054344193819,0.667208674204447,-0.295348626371566,0.811507548995592,-0.197623799190278
