Tissue,type,OTU_Header,experiment,Rep,condition,position,ID_Matrix,typebyTissue,TTC,Depth,LDepth,Pi,CAP1,CAP2,CAP3,CAP4,CAP5,MDS1
Shoot,SC,P67Plate1Phosphate,Pi,Rep2,50 micromolar Pi,e7,Plate1PhosphateE7,Shoot,Shoot_SC_50P,28214,10.2475735876344,50,0.17824438373698,1.56361973372208,-0.121749386003609,-0.928227188367491,0.209436918765582,-0.449287123541713
Shoot,SC,P84Plate2Phosphate,Pi,Rep1,50 micromolar Pi,a7,Plate2PhosphateA7,Shoot,Shoot_SC_50P,6431,8.76888532613486,50,0.229083774071684,1.02265832751922,-0.0268074712027338,0.289607121020639,0.308892219172975,0.428247794295796
Shoot,SC,P36Plate2Phosphate,Pi,Rep2,50 micromolar Pi,b8,Plate2PhosphateB8,Shoot,Shoot_SC_50P,8305,9.0246130220474,50,0.030891609521864,1.1265047477223,0.182406815142061,-0.614362678021921,0.658084010887627,-0.242753588854559
Shoot,SC,P90Plate2Phosphate,Pi,Rep2,50 micromolar Pi,h11,Plate2PhosphateH11,Shoot,Shoot_SC_50P,5531,8.61812390999468,50,0.324503510540733,0.825256856756313,0.834510402850182,-0.686291311615831,0.218167395592339,-0.509744977689294
Shoot,SC,P26Plate1Phosphate,Pi,Rep2,100 micromolar Pi,h3,Plate1PhosphateH3,Shoot,Shoot_SC_100P,15971,9.67852985665631,100,0.558831739657532,-0.485670170529716,0.184634030138258,-1.38228242551429,-0.289705360453837,-0.403786486888007
Shoot,SC,P70Plate2Phosphate,Pi,Rep1,100 micromolar Pi,c5,Plate2PhosphateC5,Shoot,Shoot_SC_100P,4495,8.41072094690572,100,0.65762585109868,-0.233034803064713,-0.0215846627626271,-0.931730791513496,-0.279159705164217,-0.196749258527304
Shoot,SC,P64Plate2Phosphate,Pi,Rep2,100 micromolar Pi,f3,Plate2PhosphateF3,Shoot,Shoot_SC_100P,5590,8.62873456614915,100,0.485568697291437,-0.745261598381063,0.00128753547464902,-0.505935795389081,-0.0305453972323652,0.317661286076468
Shoot,SC,P95Plate2Phosphate,Pi,Rep2,100 micromolar Pi,g8,Plate2PhosphateG8,Shoot,Shoot_SC_100P,2336,7.75619534394812,100,0.297858130168778,-0.570698816363811,0.305264936235252,-1.5310820823338,0.151536255132205,-0.53499677586606
Shoot,SC,P3Plate3Phosphate,Pi,Rep1,100 micromolar Pi,e1,Plate3PhosphateE1,Shoot,Shoot_SC_100P,8112,9.00109972583097,100,0.803628184106652,-0.609231581411999,-0.057155516765228,-0.958767832422729,0.276587015283166,-0.010521494518815
Shoot,SC,P6Plate3Phosphate,Pi,Rep1,100 micromolar Pi,f1,Plate3PhosphateF1,Shoot,Shoot_SC_100P,7818,8.9641840463529,100,0.795377394772153,-0.906345012767897,-0.284962106456815,-0.276721958045228,-0.491138308805065,0.828392729723717
Shoot,SC,P92Plate1Phosphate,Pi,Rep2,1000 micromolar Pi,b7,Plate1PhosphateB7,Shoot,Shoot_SC_1000P,10867,9.29348595306285,1000,0.319920109965616,0.442731280946245,-0.687075172759325,0.86095391489329,0.499584382523071,-0.14349730823875
Shoot,SC,P39Plate1Phosphate,Pi,Rep2,1000 micromolar Pi,c9,Plate1PhosphateC9,Shoot,Shoot_SC_1000P,17704,9.78154588173089,1000,0.488439910879316,-0.255174282135473,-0.653469380523055,0.998884565725803,0.922742660167785,-0.914609316451124
Shoot,SC,P59Plate1Phosphate,Pi,Rep1,1000 micromolar Pi,e3,Plate1PhosphateE3,Shoot,Shoot_SC_1000P,18306,9.81498415394472,1000,0.642619018405026,-0.227152752501684,-0.969817905696973,1.02410683202027,0.0220544934490696,0.549159010621564
Shoot,SC,P17Plate2Phosphate,Pi,Rep1,1000 micromolar Pi,b4,Plate2PhosphateB4,Shoot,Shoot_SC_1000P,6170,8.72745411689943,1000,0.579109649136989,-0.288618933188396,-0.513976539143568,0.480392927791951,-0.0883415773137684,0.334597494030129
Shoot,SC,P82Plate2Phosphate,Pi,Rep2,1000 micromolar Pi,d11,Plate2PhosphateD11,Shoot,Shoot_SC_1000P,4473,8.40581460343285,1000,0.261306691680742,-0.199549971502226,-0.345803146836889,0.46395679487988,0.398139692317345,-0.0143900368747007
Shoot,SC,P68Plate2Phosphate,Pi,Rep2,1000 micromolar Pi,e9,Plate2PhosphateE9,Shoot,Shoot_SC_1000P,5698,8.64787051505785,1000,0.457936628484472,-0.0670460595374366,-0.905919168116433,1.03852857652195,0.282816320285893,0.184854754244326
Shoot,SC,P20Plate2Phosphate,Pi,Rep1,1000 micromolar Pi,g9,Plate2PhosphateG9,Shoot,Shoot_SC_1000P,7555,8.92996487470684,1000,0.761852659845563,-0.705151802528874,-0.288306058409743,0.127591560684363,0.492886976502844,0.00388540266855564
