baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Id	Facet
0.0425090983166596	-1.36114011177269	3.60936691656882	-0.37711325648949	0.706089440022459	NA	Global_Root_vs_Agar	Sequence_45	Root vs Agar
0.0150480315739123	0	3.60979838030432	0	1	NA	Global_Root_vs_Agar	Sequence_46	Root vs Agar
5.66220574164065	0.657237848271382	0.261079657594062	2.51738436586004	0.0118229771369453	0.0213158010205042	Global_Root_vs_Agar	Sequence_47	Root vs Agar
161.307669056234	1.91298174709444	0.130257899030599	14.6861093364101	7.91285357207904e-49	7.18750866130513e-48	Global_Root_vs_Agar	Sequence_48	Root vs Agar
0.0911829778160435	-0.828990543120057	3.60868274686378	-0.229721092506819	0.818308503732229	NA	Global_Root_vs_Agar	Sequence_49	Root vs Agar
0.0982097041331852	-1.73725402236334	3.60867658809207	-0.481410284339677	0.630224928790996	0.819854137191138	Global_Root_vs_Agar	Sequence_5	Root vs Agar
1.51099347464278	1.34160521399371	0.36001703002252	3.72650486536647	0.000194153326181228	0.00041495514811282	Global_Root_vs_Agar	Sequence_50	Root vs Agar
201.097219448738	-1.90715506117918	0.176041170523726	-10.8335740753447	2.38654442904077e-27	1.18242428529747e-26	Global_Root_vs_Agar	Sequence_51	Root vs Agar
7.97641110259664	0.737616040228884	0.244033693664248	3.02259917125923	0.00250613951108237	0.00487802154835676	Global_Root_vs_Agar	Sequence_52	Root vs Agar
29.8111238869681	1.70658281147732	0.137621742013973	12.400531969026	2.59594437294857e-35	1.34741874595902e-34	Global_Root_vs_Agar	Sequence_53	Root vs Agar
0.113541112070209	-0.721218687597993	3.60755376881615	-0.199919040384717	0.841543898966469	0.923121169331294	Global_Root_vs_Agar	Sequence_54	Root vs Agar
30.3960569464019	1.66015565829406	0.159744784092297	10.3925500148715	2.68088017128773e-25	1.27050408117549e-24	Global_Root_vs_Agar	Sequence_55	Root vs Agar
0.129327397445639	-0.409448704485178	2.52510608497094	-0.162151090174847	0.871186874365161	0.923121169331294	Global_Root_vs_Agar	Sequence_56	Root vs Agar
0.0653697512420564	-1.35682796303843	3.6092599273871	-0.375929689281397	0.70696916787609	NA	Global_Root_vs_Agar	Sequence_57	Root vs Agar
0.117311920833803	-1.01148018625942	3.27451708820786	-0.30889445955312	0.757401811492657	0.880356137856962	Global_Root_vs_Agar	Sequence_58	Root vs Agar
1081.36437438817	-0.496731838095394	0.179986721727009	-2.75982491002198	0.00578323475208495	0.0108684928961597	Global_Root_vs_Agar	Sequence_59	Root vs Agar
0.0098523970193125	0	3.60977915497996	0	1	NA	Global_Root_vs_Agar	Sequence_6	Root vs Agar
220.20795877729	-2.61486360983109	0.179006872128515	-14.6076157788723	2.51154468089662e-48	2.10583361705948e-47	Global_Root_vs_Agar	Sequence_60	Root vs Agar
1.65788209183754	-1.1857703159397	0.376488726080053	-3.14955066061546	0.00163521754428229	0.00324130152104863	Global_Root_vs_Agar	Sequence_61	Root vs Agar
0.0394410283462644	-1.04203802284293	3.60885985758131	-0.288744385752156	0.772776993748238	NA	Global_Root_vs_Agar	Sequence_62	Root vs Agar
68.2156011058896	2.6380429259672	0.189278568099322	13.9373567354066	3.75594608931763e-44	2.72932082490415e-43	Global_Root_vs_Agar	Sequence_64	Root vs Agar
25.6041121417565	1.99051350579203	0.262367778051605	7.58673004960433	3.28079608071211e-14	1.32446952888007e-13	Global_Root_vs_Agar	Sequence_65	Root vs Agar
5.0304733858059	0.219239188349149	0.261011211500476	0.839960808920076	0.400930360835988	0.582685457748303	Global_Root_vs_Agar	Sequence_66	Root vs Agar
26.8115057015621	0.915681803934587	0.159659348995578	5.73522195659178	9.73847286502607e-09	3.12203983025836e-08	Global_Root_vs_Agar	Sequence_67	Root vs Agar
55.8695455624708	1.77328554510268	0.249148144183578	7.11739415484503	1.09986622154864e-12	3.99618060496006e-12	Global_Root_vs_Agar	Sequence_68	Root vs Agar
44.511319261549	4.46120164065213	0.247542118271212	18.0219902447645	1.30946795512709e-72	2.03902867298361e-71	Global_Root_vs_Agar	Sequence_69	Root vs Agar
5.97174917808014	0.211852174273028	0.187722537066304	1.12853884026829	0.259092423315558	0.403443916305655	Global_Root_vs_Agar	Sequence_7	Root vs Agar
0.0592960207786027	-1.49428833150844	3.60969691246502	-0.413965041316449	0.678899709199325	NA	Global_Root_vs_Agar	Sequence_70	Root vs Agar
142.229467793393	0.239512962391868	0.0952626856552483	2.51423693069766	0.0119290262591812	0.0213158010205042	Global_Root_vs_Agar	Sequence_71	Root vs Agar
160.405071029145	-2.42929780562357	0.157441335751073	-15.429860233557	1.03093227450232e-53	1.02156016291593e-52	Global_Root_vs_Agar	Sequence_72	Root vs Agar
0.653274880439936	1.2462878201066	0.524610552179347	2.37564382746259	0.0175183635792107	0.0303095496846662	Global_Root_vs_Agar	Sequence_73	Root vs Agar
0.345901217165488	-0.108849830122816	0.725736341101704	-0.149985365150072	0.880776161563803	0.923121169331294	Global_Root_vs_Agar	Sequence_74	Root vs Agar
7.9225186387246	-0.499689178593379	0.278962815625665	-1.79123937171577	0.0732548906240496	0.120981561788203	Global_Root_vs_Agar	Sequence_75	Root vs Agar
137.196415010609	2.90404639136149	0.168014182773487	17.2845312426788	6.15194393337605e-67	8.38202360922486e-66	Global_Root_vs_Agar	Sequence_76	Root vs Agar
0.0972231575832885	-0.626840708979178	3.6075041597993	-0.17376021792697	0.862053910206822	NA	Global_Root_vs_Agar	Sequence_77	Root vs Agar
0.196477526580672	-0.544078356645172	0.946902396333837	-0.574587580252942	0.565570253625678	0.761076020311097	Global_Root_vs_Agar	Sequence_78	Root vs Agar
122.675138134822	0.827717279276982	0.141598628416382	5.84551763342658	5.04995436508788e-09	1.66801522968054e-08	Global_Root_vs_Agar	Sequence_79	Root vs Agar
2.05890495950469	2.15668750568516	0.360525764730393	5.9820620789695	2.20330261555439e-09	7.50499953423213e-09	Global_Root_vs_Agar	Sequence_8	Root vs Agar
8.77645339389399	-1.16801604907015	0.225602954103688	-5.17730831012667	2.25110041944195e-07	6.13424864297931e-07	Global_Root_vs_Agar	Sequence_80	Root vs Agar
146.822110625134	-2.62484471469092	0.136334680870353	-19.2529494178154	1.33350597975643e-82	4.84507172644835e-81	Global_Root_vs_Agar	Sequence_81	Root vs Agar
487.307119119404	-2.70490567022403	0.149911486072442	-18.0433517210078	8.89797845803377e-73	1.6164660865428e-71	Global_Root_vs_Agar	Sequence_82	Root vs Agar
1.68718926882522	0.742786921254047	0.464025008535651	1.60074760538899	0.109432832539798	0.177394334593479	Global_Root_vs_Agar	Sequence_83	Root vs Agar
3286.8844906781	-0.524341021789934	0.109700520011215	-4.77974964691442	1.75513611299605e-06	4.55499610277545e-06	Global_Root_vs_Agar	Sequence_84	Root vs Agar
0.769389887791723	1.43256006226706	0.454853636281733	3.14949677873906	0.00163551911612546	0.00324130152104863	Global_Root_vs_Agar	Sequence_85	Root vs Agar
38.0512959644356	2.68128585206007	0.141735487211725	18.9175336735164	8.17934204253904e-80	2.22887070659189e-78	Global_Root_vs_Agar	Sequence_86	Root vs Agar
376.787427975071	-1.21814030458853	0.138493361746818	-8.79565842885261	1.42211582576839e-18	5.96194711572134e-18	Global_Root_vs_Agar	Sequence_87	Root vs Agar
0.861084566115537	1.5825332391785	0.50232905233983	3.15039162438868	0.00163051737561757	0.00324130152104863	Global_Root_vs_Agar	Sequence_88	Root vs Agar
0.0752762998954957	-1.39931066106973	3.60941005755814	-0.387684036658445	0.698249870564773	NA	Global_Root_vs_Agar	Sequence_89	Root vs Agar
16.8724956627726	-0.483508571477564	0.17047529185892	-2.8362384144073	0.00456483555361293	0.0087292469358563	Global_Root_vs_Agar	Sequence_9	Root vs Agar
3.16838326557861	1.4598999846147	0.312714784744432	4.66847125826754	3.03449218621998e-06	7.51726473404494e-06	Global_Root_vs_Agar	Sequence_90	Root vs Agar
33.5188972886163	1.95031898326984	0.267454755760047	7.29214546111719	3.05057531375044e-13	1.14659554896137e-12	Global_Root_vs_Agar	Sequence_92	Root vs Agar
0.771914219085267	1.84110269819424	0.489241694591528	3.76317619399016	0.000167768912442447	0.000373200233800545	Global_Root_vs_Agar	Sequence_93	Root vs Agar
0.176966342479811	-1.49699078234047	2.43940879809454	-0.613669502016141	0.539433745640792	0.743349241590847	Global_Root_vs_Agar	Sequence_94	Root vs Agar
0.0640457245339163	-1.58243690076949	3.60898123843869	-0.438471911107546	0.661044227622671	NA	Global_Root_vs_Agar	Sequence_95	Root vs Agar
4.82752960219408	-4.46564300786533	0.358238092841961	-12.4655727492257	1.15042247750454e-35	6.26980250239975e-35	Global_Root_vs_Agar	Sequence_96	Root vs Agar
30.6109263680793	-0.0719263520194426	0.166408038716705	-0.432228830855285	0.665575107024756	0.824405530292027	Global_Root_vs_Agar	Sequence_97	Root vs Agar
2.06994056992905	-1.30539108649227	0.338702550240568	-3.85409287755614	0.000116159496963886	0.000269391173809862	Global_Root_vs_Agar	OTU_125	Root vs Agar
0.0249004285932248	0	3.60978852070476	0	1	NA	Global_Root_vs_Agar	OTU_102	Root vs Agar
0.00400632718731958	-1.32184431209452	3.60974278445064	-0.366187950506753	0.714224832812803	NA	Global_Root_vs_Agar	OTU_77	Root vs Agar
0.0295571910579375	0	3.60974743529947	0	1	NA	Global_Root_vs_Agar	OTU_45	Root vs Agar
0.00400405414902532	0	3.60977806438832	0	1	NA	Global_Root_vs_Agar	OTU_254	Root vs Agar
0.0977127507844331	-2.02398275844423	3.60802300974298	-0.560967253528799	0.574819860965791	NA	Global_Root_vs_Agar	OTU_142	Root vs Agar
0.0063944461046929	-1.22926113805687	3.60967751269323	-0.340545972246619	0.733445408427359	NA	Global_Root_vs_Agar	OTU_63	Root vs Agar
0.0338826265991122	-1.18221355852203	3.60907687224898	-0.327566743621434	0.743239270476161	NA	Global_Root_vs_Agar	OTU_41	Root vs Agar
1.07790286824827	0.140417524738227	1.11393903781621	0.126054945532302	0.899688431160001	0.926057832410935	Global_Root_vs_Agar	OTU_55	Root vs Agar
0.00357142889448798	-1.3047656282866	3.60973142136164	-0.361457813887557	0.717757235824945	NA	Global_Root_vs_Agar	OTU_219	Root vs Agar
0.00947858957048483	0	3.60978114630225	0	1	NA	Global_Root_vs_Agar	OTU_117	Root vs Agar
0.117038036766048	0	3.60979155452831	0	1	1	Global_Root_vs_Agar	OTU_29	Root vs Agar
0.0191316737651956	-1.30169386562334	3.6097753635318	-0.360602457087459	0.718396652255688	NA	Global_Root_vs_Agar	OTU_34	Root vs Agar
0.0117385150478552	0	3.60979862268926	0	1	NA	Global_Root_vs_Agar	OTU_61	Root vs Agar
0.360164249066483	-1.51939846138736	3.27426493790225	-0.464042614206047	0.642617214757397	0.819854137191138	Global_Root_vs_Agar	OTU_22	Root vs Agar
0.18711372095959	-0.956328838627693	3.60818314180528	-0.265044428468011	0.790975236324633	0.887702053948702	Global_Root_vs_Agar	OTU_26	Root vs Agar
0.367637629035308	-0.788417235232394	1.19144656920698	-0.661731088585162	0.508143576923858	0.710098075444879	Global_Root_vs_Agar	OTU_177	Root vs Agar
0.270315787295679	-1.83905599738582	3.60858446783172	-0.509633628859143	NA	NA	Global_Root_vs_Agar	OTU_9	Root vs Agar
0.0973169308193437	0	3.60978874911993	0	1	NA	Global_Root_vs_Agar	OTU_25	Root vs Agar
0.283344136864983	-0.510994737825615	3.39342883768415	-0.150583602093257	0.880304197511973	0.923121169331294	Global_Root_vs_Agar	OTU_3	Root vs Agar
4.37041361454694	1.72289974768771	0.367671196214403	4.68597966179278	2.78623933205384e-06	7.06279272543881e-06	Global_Root_vs_Agar	OTU_115	Root vs Agar
0.0120870774470077	0	3.60978052987674	0	1	NA	Global_Root_vs_Agar	OTU_119	Root vs Agar
0.00448088302605922	0	3.60979807979365	0	1	NA	Global_Root_vs_Agar	OTU_35	Root vs Agar
0.554939808652583	-0.80566829849466	1.79962342475348	-0.447687159109425	0.654378990235129	0.819854137191138	Global_Root_vs_Agar	OTU_15	Root vs Agar
0.00357095714833149	0	3.60979830287528	0	1	NA	Global_Root_vs_Agar	OTU_99	Root vs Agar
0.0725682423742591	-1.3243126245328	3.60977932963307	-0.366868028098387	0.713717460974223	NA	Global_Root_vs_Agar	OTU_27	Root vs Agar
0.0116663214711608	-1.3206065191873	3.60973241210437	-0.365846098386397	0.714479919301491	NA	Global_Root_vs_Agar	OTU_192	Root vs Agar
0.0172959673689234	-1.32218488999844	3.60974588594319	-0.366281985429279	0.714154670532384	NA	Global_Root_vs_Agar	OTU_147	Root vs Agar
0.0451440947217368	0	3.60978948745618	0	1	NA	Global_Root_vs_Agar	OTU_53	Root vs Agar
0.701848176805885	-0.254251933268097	1.50051617681019	-0.16944298048728	0.865448218696507	0.923121169331294	Global_Root_vs_Agar	OTU_11	Root vs Agar
0.0558225859081642	-1.31714155629787	3.60975278103329	-0.364884144758755	0.715197890190237	NA	Global_Root_vs_Agar	OTU_250	Root vs Agar
1.54165276631298	-2.3528559430383	0.417444310817334	-5.63633491238994	1.73707400190861e-08	5.21460446652507e-08	Global_Root_vs_Agar	OTU_90	Root vs Agar
0.261860659626715	-1.60859891288707	2.66147860457982	-0.604400467514193	0.545577425020805	0.743349241590847	Global_Root_vs_Agar	OTU_30	Root vs Agar
0.0332161093860986	0	3.60977028799383	0	1	NA	Global_Root_vs_Agar	OTU_39	Root vs Agar
0.0386231168011552	-1.15715546270506	3.60942110721426	-0.320593089122302	0.748518775477099	NA	Global_Root_vs_Agar	OTU_181	Root vs Agar
0.0150480315739123	0	3.60979838030432	0	1	NA	Global_Root_vs_Agar	OTU_69	Root vs Agar
0.677761040323412	-3.19446910516393	1.19875859256275	-2.6648143546022	0.00770308339513095	0.0142311201706657	Global_Root_vs_Agar	OTU_92	Root vs Agar
0.0098523970193125	0	3.60977915497996	0	1	NA	Global_Root_vs_Agar	OTU_153	Root vs Agar
0.020069572301446	-1.24105926898508	3.60974070810214	-0.343808425408367	0.730990363518013	NA	Global_Root_vs_Agar	OTU_109	Root vs Agar
0.0377673863384243	-1.31839959806283	3.609783656555	-0.365229532708629	0.714940074829426	NA	Global_Root_vs_Agar	OTU_38	Root vs Agar
0.0458481343237617	0	3.60977860155045	0	1	NA	Global_Root_vs_Agar	OTU_72	Root vs Agar
0.00282301721020492	-1.32749331345607	3.60975382509946	-0.367751757536955	0.713058343822051	NA	Global_Root_vs_Agar	OTU_188	Root vs Agar
8.99526882333621	-1.63874821530904	0.305118208895555	-5.37086338190323	7.83605594966244e-08	2.19007717567489e-07	Global_Root_vs_Agar	OTU_33	Root vs Agar
0.00947858957048483	0	3.60978114630225	0	1	NA	Global_Root_vs_Agar	OTU_81	Root vs Agar
0.0249204638572739	-1.2344745231737	3.60970625199713	-0.341987529453595	0.732360277124348	NA	Global_Root_vs_Agar	OTU_98	Root vs Agar
1.25953934095486	-2.10932333572822	0.39241221079734	-5.37527446315266	7.64661127950563e-08	2.19007717567489e-07	Global_Root_vs_Agar	OTU_154	Root vs Agar
2.22215102623967	1.54060566748222	0.412099103406883	3.73843489283478	0.000185169431901497	0.000403669361545263	Global_Root_vs_Agar	OTU_6	Root vs Agar
0.647818452739054	-0.819045755921038	0.952267150337162	-0.860100819009712	0.38973346979547	0.574066867671706	Global_Root_vs_Agar	OTU_20	Root vs Agar
0.00357095714833149	0	3.60979830287528	0	1	NA	Global_Root_vs_Agar	OTU_127	Root vs Agar
80.293915939398	-4.55428757136334	0.245249482134462	-18.5700191157443	5.61829537192486e-77	1.22478839107962e-75	Global_Root_vs_Agar	OTU_1	Root vs Agar
0.492657813197963	-1.28824148978782	0.679911838306144	-1.89471842849096	0.0581297149537269	0.0974790604608651	Global_Root_vs_Agar	OTU_129	Root vs Agar
0.0150480315739123	0	3.60979838030432	0	1	NA	Global_Root_vs_Agar	OTU_42	Root vs Agar
13.2917227913652	-0.314596160586846	0.287163977207598	-1.09552794067696	0.273285411544679	0.413723748032917	Global_Root_vs_Agar	OTU_14	Root vs Agar
0.987760284812157	-0.215956569040356	1.28147861550355	-0.168521398974338	0.866173110460563	0.923121169331294	Global_Root_vs_Agar	OTU_8	Root vs Agar
0.219078010423702	-1.18048320464033	3.60956699331678	-0.327042885428095	0.743635449203317	0.880356137856962	Global_Root_vs_Agar	OTU_7	Root vs Agar
7.2984955836809	3.6978266912199	0.981527736436272	3.76741945637314	0.000164943731651124	0.000373200233800545	Global_Root_vs_Agar	OTU_2	Root vs Agar
0.0102623987298637	0	3.60979701443397	0	1	NA	Global_Root_vs_Agar	OTU_62	Root vs Agar
0.0180716936369319	-1.49312398268725	3.6096726519654	-0.413645260013888	0.679133921652996	NA	Global_Root_vs_Agar	OTU_101	Root vs Agar
0.00448088302605922	0	3.60979807979365	0	1	NA	Global_Root_vs_Agar	OTU_87	Root vs Agar
1.39490547229341	0.886855597043295	0.395336140290635	2.24329502582616	0.0248777959284047	0.0423699961905642	Global_Root_vs_Agar	OTU_75	Root vs Agar
3.10853810879919	0.453821859265407	1.16772919048273	0.388636220593063	0.697545268851609	0.844804825609171	Global_Root_vs_Agar	OTU_5	Root vs Agar
0.117579890417373	-0.970542491286886	3.60875507935275	-0.268941080773195	0.787975023296544	0.887702053948702	Global_Root_vs_Agar	OTU_31	Root vs Agar
0.0478770154257556	-1.49613530033052	3.60965804257747	-0.414481173197838	0.678521752149721	NA	Global_Root_vs_Agar	OTU_44	Root vs Agar
0.0813323679887336	-1.24669500189557	3.60922758123138	-0.345418783891215	0.729779557706062	NA	Global_Root_vs_Agar	OTU_71	Root vs Agar
4.77047471874514	1.45618398906934	0.912854850330791	1.59519773438424	0.110668025250978	0.177394334593479	Global_Root_vs_Agar	OTU_4	Root vs Agar
0.0799624208240643	-1.04006434650182	3.60927257021398	-0.288164533508801	0.773220795947105	NA	Global_Root_vs_Agar	OTU_28	Root vs Agar
0.172252499000656	-1.61852840161277	3.60940127502291	-0.448420188914157	0.653849974093736	0.819854137191138	Global_Root_vs_Agar	OTU_17	Root vs Agar
0.0966871931007065	-1.73078167492301	3.60911416423411	-0.479558583121268	0.631541302394693	NA	Global_Root_vs_Agar	OTU_256	Root vs Agar
0.0552463930249873	-1.26721898139072	3.60945681881808	-0.351083014702936	0.72552607020698	NA	Global_Root_vs_Agar	OTU_19	Root vs Agar
0.803977479239167	0.204976231427579	1.79462440125015	0.114216786133517	0.909065945577707	0.926057832410935	Global_Root_vs_Agar	OTU_50	Root vs Agar
1.1984206499433	0.181677984372777	1.46953869486604	0.123629262031333	0.901608822467607	0.926057832410935	Global_Root_vs_Agar	OTU_12	Root vs Agar
0.41334639380793	-0.545823438805528	1.98223487974937	-0.275357599839299	0.783041515792623	0.887702053948702	Global_Root_vs_Agar	OTU_21	Root vs Agar
0.13399750326945	0	3.60969507699497	0	1	1	Global_Root_vs_Agar	OTU_18	Root vs Agar
7.96650612628386	2.4218613948891	0.479134652868129	5.05465714156071	4.31164628739091e-07	1.14626693981856e-06	Global_Root_vs_Agar	OTU_16	Root vs Agar
0.0118650683801949	0	3.60978052987674	0	1	NA	Global_Root_vs_Agar	OTU_118	Root vs Agar
0.07414075506741	-0.998922081089195	3.60819776541014	-0.276847929641032	0.781896876416066	NA	Global_Root_vs_Agar	OTU_23	Root vs Agar
0.0144783197060123	-1.3202141738389	3.60979839750803	-0.365730721901336	0.714566019234272	NA	Global_Root_vs_Agar	OTU_68	Root vs Agar
0.0105244338196185	-1.32790889602585	3.60973906527561	-0.367868389380235	0.712971371593392	NA	Global_Root_vs_Agar	OTU_49	Root vs Agar
0.279231891334879	-1.42655170363436	3.60901841675649	-0.395274154604185	0.692640571293936	0.844804825609171	Global_Root_vs_Agar	OTU_10	Root vs Agar
126.147697636521	-0.616182543110576	0.114093378996499	-5.4006862495455	6.63864460032307e-08	1.41624418140225e-07	Global_Shoot_vs_Agar	Sequence_1	Shoot vs Agar
19.9565268389252	5.38449231356037	0.377622749050826	14.2589193238346	3.94516501037001e-46	4.73419801244401e-45	Global_Shoot_vs_Agar	Sequence_10	Shoot vs Agar
12.290266999096	-2.43602842270099	0.306102160602965	-7.95822028143303	1.7453143099302e-15	5.77759219838963e-15	Global_Shoot_vs_Agar	Sequence_11	Shoot vs Agar
147.057861855158	2.50984844126032	0.193740934365854	12.9546626244756	2.21106027684796e-38	1.92965260524912e-37	Global_Shoot_vs_Agar	Sequence_12	Shoot vs Agar
20.5943414940382	1.5603429895146	0.310424727725143	5.0264777582286	4.99570394189479e-07	1.04258169222152e-06	Global_Shoot_vs_Agar	Sequence_13	Shoot vs Agar
0.128876632841454	-0.692293640605735	3.52663014694106	-0.196304577389897	0.844371778856375	NA	Global_Shoot_vs_Agar	Sequence_14	Shoot vs Agar
16.1678615783484	-4.20882571462905	0.315492904399895	-13.3404766190692	1.34596232025382e-40	1.29212382744367e-39	Global_Shoot_vs_Agar	Sequence_15	Shoot vs Agar
121.573036297994	-2.5695794665267	0.122678945603349	-20.9455620431788	2.05954420039701e-97	1.97716243238113e-95	Global_Shoot_vs_Agar	Sequence_16	Shoot vs Agar
0.318893849730239	0.0817419564497059	0.790938079579735	0.103348111009069	0.91768669295032	0.937211941736497	Global_Shoot_vs_Agar	Sequence_17	Shoot vs Agar
0.171840207084066	-0.444374891781958	1.41091595677776	-0.314954898374541	0.752795898213385	NA	Global_Shoot_vs_Agar	Sequence_18	Shoot vs Agar
208.862849327709	2.17589173213451	0.158315091122443	13.7440576050431	5.52882785120442e-43	5.89741637461805e-42	Global_Shoot_vs_Agar	Sequence_19	Shoot vs Agar
277.169047772707	-0.877882046892742	0.136782753857162	-6.41807554049897	1.38007776526981e-10	3.48651224910267e-10	Global_Shoot_vs_Agar	Sequence_20	Shoot vs Agar
0.0181597172256278	-0.995736881151187	3.52860183130245	-0.282190206987351	0.77779766700833	NA	Global_Shoot_vs_Agar	Sequence_21	Shoot vs Agar
2.45602384041694	-0.0660408761828141	0.347926311013148	-0.189812825567878	0.84945580525796	0.916266936008586	Global_Shoot_vs_Agar	Sequence_23	Shoot vs Agar
0.0143097511953503	0	3.52877742288885	0	1	NA	Global_Shoot_vs_Agar	Sequence_24	Shoot vs Agar
0.191917977052487	-0.356448980505073	1.51548130115662	-0.235205132675031	0.81404952243791	0.898261542000453	Global_Shoot_vs_Agar	Sequence_26	Shoot vs Agar
