baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Id	Facet	Specific
0.165309887705532	-1.13880563294213	3.41928369240814	-0.333053860219503	0.739093627117788	NA	Root0Pi_vs_Agar0Pi	Sequence_43	Root vs Agar	0Pi
0.377529825011208	-2.74267274205568	2.94818108975094	-0.930293173506306	0.352219311349008	NA	Root0Pi_vs_Agar0Pi	Sequence_44	Root vs Agar	0Pi
0.0425090983166596	0	9.12428592047456	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_45	Root vs Agar	0Pi
0.0150480315739123	0	9.12489051224177	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_46	Root vs Agar	0Pi
5.66220574164065	-1.44751279553362	0.538785645287405	-2.68662093764853	0.00721788134641061	0.0152606634181253	Root0Pi_vs_Agar0Pi	Sequence_47	Root vs Agar	0Pi
161.307669056234	0.974395562796893	0.33313212182225	2.9249522906014	0.00344509036551162	0.00796677147024561	Root0Pi_vs_Agar0Pi	Sequence_48	Root vs Agar	0Pi
0.0911829778160435	-1.15168700709165	9.12289623151412	-0.126241379696205	0.899540857102481	NA	Root0Pi_vs_Agar0Pi	Sequence_49	Root vs Agar	0Pi
0.0982097041331852	0	9.12488805725593	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_5	Root vs Agar	0Pi
1.51099347464278	-0.279216813322231	0.750713452688354	-0.371935273468642	0.709941041679517	0.808240570527451	Root0Pi_vs_Agar0Pi	Sequence_50	Root vs Agar	0Pi
201.097219448738	-1.43065334990782	0.440251943025867	-3.2496241585554	0.00115557621733566	0.00294871172699445	Root0Pi_vs_Agar0Pi	Sequence_51	Root vs Agar	0Pi
7.97641110259664	-2.01853432575945	0.510765520017132	-3.95197844539653	7.75077234231265e-05	0.000271919866523919	Root0Pi_vs_Agar0Pi	Sequence_52	Root vs Agar	0Pi
29.8111238869681	0.698373909772879	0.321471113655236	2.17243130131392	0.0298231461711673	0.0596462923423345	Root0Pi_vs_Agar0Pi	Sequence_53	Root vs Agar	0Pi
0.113541112070209	0	9.1235791161604	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_54	Root vs Agar	0Pi
30.3960569464019	1.40611787372711	0.419504676653133	3.35185267765144	0.000802727229581179	0.00214894411932698	Root0Pi_vs_Agar0Pi	Sequence_55	Root vs Agar	0Pi
0.129327397445639	-1.0751886864031	6.39252817993278	-0.168194594711104	0.8664301931659	NA	Root0Pi_vs_Agar0Pi	Sequence_56	Root vs Agar	0Pi
0.0653697512420564	-1.66951945600999	9.12320031165321	-0.182997128088647	0.854800272021905	NA	Root0Pi_vs_Agar0Pi	Sequence_57	Root vs Agar	0Pi
0.117311920833803	0.276458262315625	8.26556928167502	0.0334469717565057	0.973318152552702	NA	Root0Pi_vs_Agar0Pi	Sequence_58	Root vs Agar	0Pi
1081.36437438817	-0.277046339415016	0.45504540576466	-0.608832296525367	0.542635604010557	0.669250578279687	Root0Pi_vs_Agar0Pi	Sequence_59	Root vs Agar	0Pi
0.0098523970193125	0	9.1246752127863	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_6	Root vs Agar	0Pi
220.20795877729	-3.12367172360708	0.452062196204927	-6.90982734196837	4.85243929484348e-12	7.18161015636835e-11	Root0Pi_vs_Agar0Pi	Sequence_60	Root vs Agar	0Pi
1.65788209183754	-0.50900149096942	0.894561963410393	-0.568995230949595	0.569359376392466	0.679557965371653	Root0Pi_vs_Agar0Pi	Sequence_61	Root vs Agar	0Pi
0.0394410283462644	-0.59316779735343	9.11454300143081	-0.0650792691701947	0.948110886241498	NA	Root0Pi_vs_Agar0Pi	Sequence_62	Root vs Agar	0Pi
68.2156011058896	1.69938659268604	0.484690971483055	3.50612388649672	0.000454683535928054	0.00129409929456446	Root0Pi_vs_Agar0Pi	Sequence_64	Root vs Agar	0Pi
25.6041121417565	1.29770700420908	0.676835926714436	1.91731400918467	0.0551980512320883	0.0996257510042569	Root0Pi_vs_Agar0Pi	Sequence_65	Root vs Agar	0Pi
5.0304733858059	-2.01602291674895	0.678352920198498	-2.97193814122452	0.00295926300583202	0.00706404717521193	Root0Pi_vs_Agar0Pi	Sequence_66	Root vs Agar	0Pi
26.8115057015621	1.50379674504436	0.394570958554813	3.81122004151619	0.000138282605242427	0.000426371366164151	Root0Pi_vs_Agar0Pi	Sequence_67	Root vs Agar	0Pi
55.8695455624708	0.980550692671837	0.663391318453694	1.47808791793871	0.13938424755251	0.229209651530794	Root0Pi_vs_Agar0Pi	Sequence_68	Root vs Agar	0Pi
44.511319261549	3.09331477308709	0.651171707763685	4.75038263518917	2.03032104791826e-06	1.00162505030634e-05	Root0Pi_vs_Agar0Pi	Sequence_69	Root vs Agar	0Pi
5.97174917808014	-1.23932206531434	0.436116432947704	-2.84172292462769	0.00448704694909328	0.0100618628555425	Root0Pi_vs_Agar0Pi	Sequence_7	Root vs Agar	0Pi
0.0592960207786027	0	9.12464463601105	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_70	Root vs Agar	0Pi
142.229467793393	-0.310750559840424	0.247455276125685	-1.25578474100747	0.209194025400471	0.297699189992979	Root0Pi_vs_Agar0Pi	Sequence_71	Root vs Agar	0Pi
160.405071029145	-1.9195573615278	0.410101133520423	-4.68069265024895	2.85907297463651e-06	1.24453764778295e-05	Root0Pi_vs_Agar0Pi	Sequence_72	Root vs Agar	0Pi
0.653274880439936	-0.0961853326577877	1.43005248782459	-0.0672600016270075	0.946374718825315	NA	Root0Pi_vs_Agar0Pi	Sequence_73	Root vs Agar	0Pi
0.345901217165488	-1.10283802758659	1.90257781210761	-0.57965462467204	0.562147548389137	NA	Root0Pi_vs_Agar0Pi	Sequence_74	Root vs Agar	0Pi
7.9225186387246	-3.99401121425616	0.69339814630538	-5.7600546461472	8.40867086410373e-09	7.77802054929595e-08	Root0Pi_vs_Agar0Pi	Sequence_75	Root vs Agar	0Pi
137.196415010609	3.4330579631257	0.436725565125137	7.86090450679709	3.81369452229622e-15	1.4110669732496e-13	Root0Pi_vs_Agar0Pi	Sequence_76	Root vs Agar	0Pi
0.0972231575832885	0	9.12311536438281	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_77	Root vs Agar	0Pi
0.196477526580672	-1.09561453933395	2.39589889817438	-0.457287467417255	0.647464436533561	NA	Root0Pi_vs_Agar0Pi	Sequence_78	Root vs Agar	0Pi
122.675138134822	0.100671769142178	0.354772689892051	0.283764145354059	0.776591133349746	0.870723391937594	Root0Pi_vs_Agar0Pi	Sequence_79	Root vs Agar	0Pi
2.05890495950469	0.80256492622768	0.63076834119648	1.27236082379361	0.203244946785947	0.297699189992979	Root0Pi_vs_Agar0Pi	Sequence_8	Root vs Agar	0Pi
8.77645339389399	-0.917383595128298	0.565245006577444	-1.62298398827625	0.104592827734127	0.175906119371031	Root0Pi_vs_Agar0Pi	Sequence_80	Root vs Agar	0Pi
146.822110625134	-2.23945762888487	0.352684360354316	-6.3497503167848	2.15664674794082e-10	2.27988370496601e-09	Root0Pi_vs_Agar0Pi	Sequence_81	Root vs Agar	0Pi
487.307119119404	-3.21501023709631	0.379138979611045	-8.47976707748319	2.2564521004733e-17	1.66977455435024e-15	Root0Pi_vs_Agar0Pi	Sequence_82	Root vs Agar	0Pi
1.68718926882522	-0.947660005025731	1.40542552626601	-0.674286888429806	0.500128938253739	0.638095541909943	Root0Pi_vs_Agar0Pi	Sequence_83	Root vs Agar	0Pi
3286.8844906781	-0.536427611243008	0.277275103405495	-1.93464037937269	0.0530344413041101	0.0981137164126037	Root0Pi_vs_Agar0Pi	Sequence_84	Root vs Agar	0Pi
0.769389887791723	1.24049558160512	1.06059352334685	1.16962394574178	0.242152336554788	NA	Root0Pi_vs_Agar0Pi	Sequence_85	Root vs Agar	0Pi
38.0512959644356	1.05612464050241	0.300217769230726	3.51786186143682	0.000435038762375006	0.00128771473663002	Root0Pi_vs_Agar0Pi	Sequence_86	Root vs Agar	0Pi
376.787427975071	-0.082678202012286	0.358876981790538	-0.23038034258921	0.817796234713583	0.88995472601184	Root0Pi_vs_Agar0Pi	Sequence_87	Root vs Agar	0Pi
0.861084566115537	1.06284383726702	1.21110086587881	0.877584904124224	0.38016902446862	0.511500142012325	Root0Pi_vs_Agar0Pi	Sequence_88	Root vs Agar	0Pi
0.0752762998954957	-1.69274300115193	9.12254677303997	-0.185555968444527	0.852792985882097	NA	Root0Pi_vs_Agar0Pi	Sequence_89	Root vs Agar	0Pi
16.8724956627726	-2.25263410797616	0.43842357540933	-5.13803142514181	2.7763146262271e-07	1.58036371031389e-06	Root0Pi_vs_Agar0Pi	Sequence_9	Root vs Agar	0Pi
3.16838326557861	0.338157245222272	0.685448452023852	0.493337236700777	0.62177432173066	0.718926559501075	Root0Pi_vs_Agar0Pi	Sequence_90	Root vs Agar	0Pi
33.5188972886163	0.83483078738928	0.633239324091925	1.3183495648923	0.187386655919518	0.282992092613149	Root0Pi_vs_Agar0Pi	Sequence_92	Root vs Agar	0Pi
0.771914219085267	1.47706031901731	1.23158473576598	1.19931684448708	0.230404767752775	NA	Root0Pi_vs_Agar0Pi	Sequence_93	Root vs Agar	0Pi
0.176966342479811	-2.43896830708288	6.16873968979295	-0.395375462368511	0.692565815191262	NA	Root0Pi_vs_Agar0Pi	Sequence_94	Root vs Agar	0Pi
0.0640457245339163	0	9.12374592945925	0	1	NA	Root0Pi_vs_Agar0Pi	Sequence_95	Root vs Agar	0Pi
4.82752960219408	-4.64833507789313	1.13888853819329	-4.08146620323982	4.47524860073101e-05	0.000165584198227047	Root0Pi_vs_Agar0Pi	Sequence_96	Root vs Agar	0Pi
30.6109263680793	-0.530961678279386	0.395956057391628	-1.34096112022408	0.179933076203571	0.277396825813839	Root0Pi_vs_Agar0Pi	Sequence_97	Root vs Agar	0Pi
2.06994056992905	-1.87168041481395	0.993688658148415	-1.88356825799093	0.0596233988142148	0.105050750291712	Root0Pi_vs_Agar0Pi	OTU_125	Root vs Agar	0Pi
0.0249004285932248	0	9.12479048205003	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_102	Root vs Agar	0Pi
0.00400632718731958	0	9.12467398029402	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_77	Root vs Agar	0Pi
0.0295571910579375	0	9.1243461209459	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_45	Root vs Agar	0Pi
0.00400405414902532	0	9.12466177357121	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_254	Root vs Agar	0Pi
0.0977127507844331	0	9.12458075431885	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_142	Root vs Agar	0Pi
0.0063944461046929	-1.13664975413435	9.1236839124083	-0.124582324973852	0.900854221994656	NA	Root0Pi_vs_Agar0Pi	OTU_63	Root vs Agar	0Pi
0.0338826265991122	0	9.12411335527629	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_41	Root vs Agar	0Pi
1.07790286824827	0.362410687320135	2.79905795696523	0.129475949727409	0.89698105409055	0.95048338646832	Root0Pi_vs_Agar0Pi	OTU_55	Root vs Agar	0Pi
0.00357142889448798	-1.13120067070747	9.12397905034319	-0.123981068398543	0.901330264629816	NA	Root0Pi_vs_Agar0Pi	OTU_219	Root vs Agar	0Pi
0.00947858957048483	0	9.12469965367588	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_117	Root vs Agar	0Pi
0.117038036766048	0	9.12483403809074	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_29	Root vs Agar	0Pi
0.0191316737651956	-1.1239708050438	9.12465626739473	-0.123179522834203	0.901964940479443	NA	Root0Pi_vs_Agar0Pi	OTU_34	Root vs Agar	0Pi
0.0117385150478552	0	9.12489041896826	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_61	Root vs Agar	0Pi
0.360164249066483	0	8.28154320476904	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_22	Root vs Agar	0Pi
0.18711372095959	0	9.12423023197458	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_26	Root vs Agar	0Pi
0.367637629035308	0	3.02333266009791	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_177	Root vs Agar	0Pi
0.270315787295679	0	9.12488413966954	0	NA	NA	Root0Pi_vs_Agar0Pi	OTU_9	Root vs Agar	0Pi
0.0973169308193437	0	9.12480179111892	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_25	Root vs Agar	0Pi
0.283344136864983	0	8.5846009173086	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_3	Root vs Agar	0Pi
4.37041361454694	-0.811891448255199	1.1364996052475	-0.714378997147467	0.474992855635033	0.627669130660579	Root0Pi_vs_Agar0Pi	OTU_115	Root vs Agar	0Pi
0.0120870774470077	0	9.12469200739068	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_119	Root vs Agar	0Pi
0.00448088302605922	0	9.12489059479441	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_35	Root vs Agar	0Pi
0.554939808652583	-2.36182783654626	4.55732139486929	-0.518249127482044	0.604284462093111	NA	Root0Pi_vs_Agar0Pi	OTU_15	Root vs Agar	0Pi
0.00357095714833149	0	9.12489054170537	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_99	Root vs Agar	0Pi
0.0725682423742591	0	9.12471388466905	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_27	Root vs Agar	0Pi
0.0116663214711608	0	9.12469600307822	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_192	Root vs Agar	0Pi
0.0172959673689234	0	9.12468572929645	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_147	Root vs Agar	0Pi
0.0451440947217368	0	9.12488868066563	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_53	Root vs Agar	0Pi
0.701848176805885	-0.186416585138812	3.76961943113895	-0.0494523621135112	0.960558800242305	NA	Root0Pi_vs_Agar0Pi	OTU_11	Root vs Agar	0Pi
0.0558225859081642	0	9.12488793911767	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_250	Root vs Agar	0Pi
1.54165276631298	-1.49753849420301	1.19000050968454	-1.25843517041853	0.208234419149963	0.297699189992979	Root0Pi_vs_Agar0Pi	OTU_90	Root vs Agar	0Pi
0.261860659626715	0	6.72864486480259	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_30	Root vs Agar	0Pi
0.0332161093860986	0	9.12456726467238	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_39	Root vs Agar	0Pi
0.0386231168011552	0	9.12436739930106	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_181	Root vs Agar	0Pi
0.0150480315739123	0	9.12489051224177	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_69	Root vs Agar	0Pi
0.677761040323412	-3.89371188147653	3.0272424773206	-1.28622398458244	0.198364902786331	NA	Root0Pi_vs_Agar0Pi	OTU_92	Root vs Agar	0Pi
0.0098523970193125	0	9.1246752127863	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_153	Root vs Agar	0Pi
0.020069572301446	0	9.12470502558937	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_109	Root vs Agar	0Pi
0.0377673863384243	0	9.1248893128259	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_38	Root vs Agar	0Pi
0.0458481343237617	0	9.12467405229282	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_72	Root vs Agar	0Pi
0.00282301721020492	0	9.12468464257653	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_188	Root vs Agar	0Pi
8.99526882333621	-3.18138795248549	0.807071108245927	-3.94189300048153	8.08410413990029e-05	0.000271919866523919	Root0Pi_vs_Agar0Pi	OTU_33	Root vs Agar	0Pi
0.00947858957048483	0	9.12469965367588	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_81	Root vs Agar	0Pi
0.0249204638572739	0	9.12483273003219	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_98	Root vs Agar	0Pi
1.25953934095486	-0.684246806377359	1.08997452073567	-0.62776403792956	0.530158527723537	0.664944594093928	Root0Pi_vs_Agar0Pi	OTU_154	Root vs Agar	0Pi
2.22215102623967	1.67530808679909	1.14616278954276	1.46166679121333	0.143832541714872	0.231382784497838	Root0Pi_vs_Agar0Pi	OTU_6	Root vs Agar	0Pi
0.647818452739054	0	2.45423198254039	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_20	Root vs Agar	0Pi
0.00357095714833149	0	9.12489054170537	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_127	Root vs Agar	0Pi
80.293915939398	-2.97020616449289	0.574663605974977	-5.16859974010991	2.35854408005779e-07	1.45443551603564e-06	Root0Pi_vs_Agar0Pi	OTU_1	Root vs Agar	0Pi
0.492657813197963	0	1.80329083318251	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_129	Root vs Agar	0Pi
0.0150480315739123	0	9.12489051224177	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_42	Root vs Agar	0Pi
13.2917227913652	0.0546068630416454	0.697961475563421	0.0782376462792086	0.937639016380911	0.95048338646832	Root0Pi_vs_Agar0Pi	OTU_14	Root vs Agar	0Pi
0.987760284812157	-0.369102154520981	3.24172418609708	-0.113859826848923	0.909348911931946	0.95048338646832	Root0Pi_vs_Agar0Pi	OTU_8	Root vs Agar	0Pi
0.219078010423702	0	9.1246680814837	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_7	Root vs Agar	0Pi
7.2984955836809	-1.28052934987573	2.4509863678903	-0.522454700952888	0.601353778467667	0.706352057247736	Root0Pi_vs_Agar0Pi	OTU_2	Root vs Agar	0Pi
0.0102623987298637	0	9.12488972835486	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_62	Root vs Agar	0Pi
0.0180716936369319	0	9.12489038353147	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_101	Root vs Agar	0Pi
0.00448088302605922	0	9.12489059479441	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_87	Root vs Agar	0Pi
1.39490547229341	-1.1040247093228	1.13222450484877	-0.975093459463916	0.329513902678741	0.451556088856052	Root0Pi_vs_Agar0Pi	OTU_75	Root vs Agar	0Pi
3.10853810879919	-0.177415494919089	2.96224566707744	-0.0598922286868014	0.952241469394932	0.952241469394932	Root0Pi_vs_Agar0Pi	OTU_5	Root vs Agar	0Pi
0.117579890417373	0	9.12412722098678	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_31	Root vs Agar	0Pi
0.0478770154257556	0	9.12488914528305	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_44	Root vs Agar	0Pi
0.0813323679887336	-2.28939738892433	9.12278340436856	-0.25095382488507	0.801849809340764	NA	Root0Pi_vs_Agar0Pi	OTU_71	Root vs Agar	0Pi
4.77047471874514	1.33053134848557	2.33173848107589	0.57061774263452	0.568258788782055	0.679557965371653	Root0Pi_vs_Agar0Pi	OTU_4	Root vs Agar	0Pi
0.0799624208240643	0	9.1245016802667	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_28	Root vs Agar	0Pi
0.172252499000656	-2.37856521180611	9.12202792088784	-0.260749608796922	0.794285606701582	NA	Root0Pi_vs_Agar0Pi	OTU_17	Root vs Agar	0Pi
0.0966871931007065	-2.28886858645847	9.12279100033587	-0.250895650944344	0.801894786938413	NA	Root0Pi_vs_Agar0Pi	OTU_256	Root vs Agar	0Pi
0.0552463930249873	0	9.12470097036555	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_19	Root vs Agar	0Pi
0.803977479239167	0	4.56260237532528	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_50	Root vs Agar	0Pi
1.1984206499433	0.390974837724379	3.70517466370206	0.105521297431558	0.915962171422261	0.95048338646832	Root0Pi_vs_Agar0Pi	OTU_12	Root vs Agar	0Pi
0.41334639380793	-0.686546157898905	5.00250908154331	-0.137240362127859	0.890840808362964	NA	Root0Pi_vs_Agar0Pi	OTU_21	Root vs Agar	0Pi
0.13399750326945	0	9.12400248519766	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_18	Root vs Agar	0Pi
7.96650612628386	5.5394012520793	1.17245467801687	4.72461866197577	2.30547565114834e-06	1.06628248865611e-05	Root0Pi_vs_Agar0Pi	OTU_16	Root vs Agar	0Pi
0.0118650683801949	0	9.12469200739068	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_118	Root vs Agar	0Pi
0.07414075506741	-0.751097370009926	9.11356135653299	-0.082415352311367	0.934316428201458	NA	Root0Pi_vs_Agar0Pi	OTU_23	Root vs Agar	0Pi
0.0144783197060123	0	9.12489060088891	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_68	Root vs Agar	0Pi
0.0105244338196185	0	9.12443944550983	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_49	Root vs Agar	0Pi
0.279231891334879	0	9.12342716156709	0	1	NA	Root0Pi_vs_Agar0Pi	OTU_10	Root vs Agar	0Pi
126.147697636521	-0.403705414777841	0.278974144481942	-1.44710691927213	0.147866980410447	0.253486252132194	Root10Pi_vs_Agar10Pi	Sequence_1	Root vs Agar	10Pi
19.9565268389252	4.63786054176717	0.838597108541012	5.53049908535471	3.19320963250829e-08	2.0436541648053e-07	Root10Pi_vs_Agar10Pi	Sequence_10	Root vs Agar	10Pi
12.290266999096	-3.02533997108335	0.74769388928871	-4.04622802783822	5.20495333936441e-05	0.000208198133574577	Root10Pi_vs_Agar10Pi	Sequence_11	Root vs Agar	10Pi
147.057861855158	2.2168335817795	0.483429821539931	4.58563680394796	4.52604799528654e-06	2.17250303773754e-05	Root10Pi_vs_Agar10Pi	Sequence_12	Root vs Agar	10Pi
20.5943414940382	2.25219857019408	0.694865259836855	3.24120185649065	0.00119026868182904	0.00346259980168448	Root10Pi_vs_Agar10Pi	Sequence_13	Root vs Agar	10Pi
0.128876632841454	-2.62417938668874	8.69268649325647	-0.301883587855665	0.762740807417978	NA	Root10Pi_vs_Agar10Pi	Sequence_14	Root vs Agar	10Pi
16.1678615783484	-4.52807428157105	0.755778120137751	-5.99127463592853	2.08202695808941e-09	1.5374968305891e-08	Root10Pi_vs_Agar10Pi	Sequence_15	Root vs Agar	10Pi
121.573036297994	-1.34209768200557	0.293469144315351	-4.57321564465188	4.80295361576194e-06	2.19563593863403e-05	Root10Pi_vs_Agar10Pi	Sequence_16	Root vs Agar	10Pi
